,name,finger_x,finger_y,thumb_x,thumb_y
669,labeled-data\OC11_R_10s_lowfps\img010.png,799.1281821062639,353.76479349318674,609.6024611809445,630.6001161930918
670,labeled-data\OC11_R_10s_lowfps\img011.png,782.0921622478083,362.2828034224146,618.1204711101723,628.4706137107848
671,labeled-data\OC11_R_10s_lowfps\img012.png,703.3005704024508,536.9020069715855,709.6890778493719,553.9380268300412
672,labeled-data\OC11_R_10s_lowfps\img013.png,760.7971374247386,519.8659871131298,741.6316150839762,541.1610119361994
673,labeled-data\OC11_R_10s_lowfps\img014.png,765.0561423893525,511.347977183902,737.3726101193622,532.6430020069715
674,labeled-data\OC11_R_10s_lowfps\img015.png,769.3151473539665,402.7433505862468,682.0055455793812,560.3265342769621
675,labeled-data\OC11_R_10s_lowfps\img016.png,873.6607689870077,306.9157388824335,615.9909686278653,615.6935988169431
676,labeled-data\OC11_R_10s_lowfps\img017.png,897.0852962923843,294.1387239885919,598.9549487694096,634.8591211577058
677,labeled-data\OC11_R_10s_lowfps\img018.png,782.0921622478083,364.4123059047215,643.6745008978559,605.0460864054082
678,labeled-data\OC11_R_10s_lowfps\img019.png,767.1856448716596,511.347977183902,754.408629977818,539.0315094538925
679,labeled-data\OC11_R_10s_lowfps\img020.png,760.7971374247388,504.9594697369811,762.9266399070457,532.6430020069715
680,labeled-data\OC11_R_10s_lowfps\img021.png,854.495246646245,340.9877785993449,682.0055455793812,585.8805640646456
681,labeled-data\OC11_R_10s_lowfps\img022.png,897.0852962923843,283.4912115770572,626.6384810394002,628.4706137107848
682,labeled-data\OC11_R_10s_lowfps\img023.png,735.2431076370551,426.16787789162345,675.6170381324603,577.3625541354178
683,labeled-data\OC11_R_10s_lowfps\img024.png,745.8906200485899,515.6069821485158,741.6316150839762,539.0315094538925
684,labeled-data\OC11_R_10s_lowfps\img025.png,724.5955952255204,509.218474701595,743.7611175662828,541.1610119361994
685,labeled-data\OC11_R_10s_lowfps\img026.png,848.1067391993242,326.0812612231962,667.0990282032324,579.4920566177248
686,labeled-data\OC11_R_10s_lowfps\img027.png,905.603306221612,287.7502165416711,633.026988486321,596.5280764761804
687,labeled-data\OC11_R_10s_lowfps\img028.png,892.8262913277704,306.9157388824335,658.5810182740046,583.7510615823387
688,labeled-data\OC11_R_10s_lowfps\img029.png,741.6316150839762,502.8299672546741,758.6676349424317,539.0315094538925
689,labeled-data\OC11_R_10s_lowfps\img030.png,756.5381324601249,496.4414598077532,769.3151473539665,530.5134995246646
690,labeled-data\OC11_R_10s_lowfps\img031.png,814.0346994824129,389.9663356924052,756.5381324601249,526.2544945600507
691,labeled-data\OC11_R_10s_lowfps\img032.png,937.5458434562164,289.87971902397794,692.653057990916,558.1970317946551
692,labeled-data\OC11_R_10s_lowfps\img033.png,886.4377838808493,294.13872398859166,690.523555508609,558.1970317946551
693,labeled-data\OC11_R_10s_lowfps\img034.png,733.1136051547483,492.18245484313934,754.4086299778178,532.6430020069715
694,labeled-data\OC11_R_10s_lowfps\img035.png,748.020122530897,500.7004647723671,756.5381324601249,528.3839970423577
695,labeled-data\OC11_R_10s_lowfps\img036.png,807.6461920354918,394.2253406570189,745.8906200485899,534.7725044892785
696,labeled-data\OC11_R_10s_lowfps\img037.png,948.1933558677512,300.5272314355127,675.6170381324603,560.3265342769621
697,labeled-data\OC11_R_10s_lowfps\img038.png,954.5818633146724,272.84369916552214,662.8400232386185,562.4560367592691
698,labeled-data\OC11_R_10s_lowfps\img039.png,784.2216647301154,402.7433505862468,709.6890778493716,547.5495193831204
699,labeled-data\OC11_R_10s_lowfps\img040.png,792.7396746593431,509.218474701595,760.7971374247388,532.6430020069715
700,labeled-data\OC11_R_10s_lowfps\img041.png,756.5381324601249,500.700464772367,756.5381324601249,524.1249920777437
701,labeled-data\OC11_R_10s_lowfps\img042.png,886.4377838808493,323.9517587408893,694.7825604732229,558.1970317946551
702,labeled-data\OC11_R_10s_lowfps\img043.png,937.5458434562164,279.2322066124432,656.4515157916976,570.9740466884969
703,labeled-data\OC11_R_10s_lowfps\img044.png,897.0852962923843,289.87971902397794,664.9695257209255,566.7150417238829
704,labeled-data\OC11_R_10s_lowfps\img045.png,705.4300728847577,504.9594697369811,733.1136051547483,545.4200169008134
705,labeled-data\OC11_R_10s_lowfps\img046.png,733.1136051547483,509.218474701595,748.020122530897,536.9020069715855
706,labeled-data\OC11_R_10s_lowfps\img047.png,750.1496250132038,443.2038977500792,760.7971374247388,521.9954895954368
707,labeled-data\OC11_R_10s_lowfps\img048.png,914.12131615084,283.4912115770572,688.394053026302,549.6790218654272
708,labeled-data\OC11_R_10s_lowfps\img049.png,941.8048484208304,268.5846942009082,675.6170381324603,558.1970317946551
709,labeled-data\OC11_R_10s_lowfps\img050.png,745.8906200485899,470.8874300200697,730.9841026724412,532.6430020069715
710,labeled-data\OC11_R_10s_lowfps\img051.png,752.2791274955109,513.4774796662089,745.8906200485899,539.0315094538925
711,labeled-data\OC11_R_10s_lowfps\img052.png,741.6316150839762,485.7939473962184,760.7971374247388,519.8659871131298
712,labeled-data\OC11_R_10s_lowfps\img053.png,884.3082813985425,283.4912115770572,686.264550543995,549.6790218654272
713,labeled-data\OC11_R_10s_lowfps\img054.png,933.2868384916026,266.4551917186013,667.0990282032324,562.4560367592691
714,labeled-data\OC11_R_10s_lowfps\img055.png,748.020122530897,441.07439526777216,724.5955952255204,539.0315094538925
715,labeled-data\OC11_R_10s_lowfps\img056.png,758.6676349424317,507.08897221928805,758.6676349424317,530.5134995246647
716,labeled-data\OC11_R_10s_lowfps\img057.png,748.020122530897,485.7939473962184,762.9266399070457,519.8659871131298
717,labeled-data\OC11_R_10s_lowfps\img058.png,867.2722615400869,323.9517587408893,711.8185803316785,541.1610119361995
718,labeled-data\OC11_R_10s_lowfps\img059.png,941.8048484208304,277.1027041301361,667.0990282032324,564.585539241576
719,labeled-data\OC11_R_10s_lowfps\img060.png,880.0492764339285,287.75021654167085,673.4875356501533,568.8445442061899
720,labeled-data\OC11_R_10s_lowfps\img061.png,733.1136051547483,500.7004647723671,754.408629977818,534.7725044892785
721,labeled-data\OC11_R_10s_lowfps\img062.png,741.6316150839762,502.8299672546741,762.9266399070457,530.5134995246646
722,labeled-data\OC11_R_10s_lowfps\img063.png,748.020122530897,453.851410161614,773.5741523185804,515.6069821485158
723,labeled-data\OC11_R_10s_lowfps\img064.png,909.862311186226,302.6567339178196,696.9120629555298,545.4200169008134
724,labeled-data\OC11_R_10s_lowfps\img065.png,952.4523608323652,272.84369916552214,675.6170381324603,558.1970317946551
725,labeled-data\OC11_R_10s_lowfps\img066.png,950.3228583500584,285.620714059364,684.135048061688,553.9380268300412
726,labeled-data\OC11_R_10s_lowfps\img067.png,750.1496250132038,494.3119573254462,762.9266399070457,524.1249920777437
727,labeled-data\OC11_R_10s_lowfps\img068.png,805.516689553185,502.8299672546741,771.4446498362736,515.6069821485158
728,labeled-data\OC11_R_10s_lowfps\img069.png,775.7036548008875,451.72190767930704,782.0921622478083,504.9594697369811
729,labeled-data\OC11_R_10s_lowfps\img070.png,937.5458434562164,292.0092215062848,726.7250977078274,519.8659871131298
730,labeled-data\OC11_R_10s_lowfps\img071.png,995.0424104785044,268.5846942009082,709.6890778493716,530.5134995246646
731,labeled-data\OC11_R_10s_lowfps\img072.png,905.603306221612,281.36170909475027,752.2791274955109,519.8659871131298
732,labeled-data\OC11_R_10s_lowfps\img073.png,762.9266399070457,492.18245484313934,767.1856448716596,517.7364846308228
733,labeled-data\OC11_R_10s_lowfps\img074.png,743.761117566283,483.6644449139114,756.5381324601249,517.7364846308228
734,labeled-data\OC11_R_10s_lowfps\img075.png,867.2722615400869,304.78623640012665,696.9120629555298,541.1610119361994
735,labeled-data\OC11_R_10s_lowfps\img076.png,963.0998732439,268.5846942009082,664.9695257209255,564.585539241576
736,labeled-data\OC11_R_10s_lowfps\img077.png,984.3948980669696,262.1961867539874,658.5810182740046,568.8445442061899
737,labeled-data\OC11_R_10s_lowfps\img078.png,750.1496250132038,470.8874300200697,739.5021126016691,530.5134995246646
738,labeled-data\OC11_R_10s_lowfps\img079.png,779.9626597655015,502.8299672546741,748.020122530897,530.5134995246646
739,labeled-data\OC11_R_10s_lowfps\img080.png,741.6316150839762,483.6644449139114,762.9266399070457,519.8659871131298
740,labeled-data\OC11_R_10s_lowfps\img081.png,920.5098235977608,277.1027041301361,671.3580331678463,566.7150417238829
741,labeled-data\OC11_R_10s_lowfps\img082.png,886.4377838808493,294.1387239885919,692.653057990916,556.0675293123481
742,labeled-data\OC11_R_10s_lowfps\img083.png,794.8691771416502,485.7939473962184,773.5741523185804,500.7004647723671
743,labeled-data\OC11_R_10s_lowfps\img084.png,882.1787789162356,532.6430020069715,809.7756945177989,492.18245484313934
744,labeled-data\OC11_R_10s_lowfps\img085.png,894.9557938100772,530.5134995246646,826.8117143762545,490.0529523608324
745,labeled-data\OC11_R_10s_lowfps\img086.png,837.4592267877895,494.3119573254462,807.6461920354918,496.4414598077533
746,labeled-data\OC11_R_10s_lowfps\img087.png,960.9703707615932,260.0666842716805,643.6745008978559,594.3985739938735
747,labeled-data\OC11_R_10s_lowfps\img088.png,1033.3734551600298,260.0666842716805,633.026988486321,624.2116087461709
748,labeled-data\OC11_R_10s_lowfps\img089.png,1044.0209675715646,272.84369916552214,660.7105207563116,632.7296186753988
749,labeled-data\OC11_R_10s_lowfps\img090.png,1052.5389775007925,260.0666842716805,664.9695257209255,630.6001161930918
750,labeled-data\OC11_R_10s_lowfps\img091.png,1016.337435301574,247.28966937783864,662.8400232386185,619.9526037815571
751,labeled-data\OC11_R_10s_lowfps\img092.png,716.0775852962925,487.9234498785254,705.4300728847577,556.0675293123481
752,labeled-data\OC11_R_10s_lowfps\img093.png,771.4446498362736,532.6430020069715,726.7250977078274,543.2905144185064
753,labeled-data\OC11_R_10s_lowfps\img094.png,735.2431076370551,539.0315094538925,705.4300728847577,556.0675293123481
754,labeled-data\OC11_R_10s_lowfps\img095.png,907.7328087039192,257.9371817893734,575.5304214640331,662.5426534276962
755,labeled-data\OC11_R_10s_lowfps\img096.png,581.9189289109539,658.2836484630823,882.1787789162356,932.9894686806804
756,labeled-data\OC11_R_10s_lowfps\img097.png,1012.07843033696,257.9371817893734,622.3794760747862,619.952603781557
757,labeled-data\OC11_R_10s_lowfps\img098.png,922.6393260800678,251.5486743424526,724.5955952255204,541.1610119361994
758,labeled-data\OC11_R_10s_lowfps\img099.png,765.0561423893525,507.08897221928805,756.5381324601249,526.2544945600507
759,labeled-data\OC11_R_10s_lowfps\img100.png,713.9480828139856,477.2759374669905,739.5021126016691,534.7725044892785
760,labeled-data\OC11_R_10s_lowfps\img101.png,931.1573360092956,238.7716594486108,633.026988486321,600.7870814407944
761,labeled-data\OC11_R_10s_lowfps\img102.png,952.4523608323656,260.0666842716805,620.2499735924793,613.5640963346361
762,labeled-data\OC11_R_10s_lowfps\img103.png,935.4163409739097,232.38315200168995,692.653057990916,556.0675293123481
763,labeled-data\OC11_R_10s_lowfps\img104.png,767.1856448716596,487.9234498785254,771.4446498362736,515.6069821485158
764,labeled-data\OC11_R_10s_lowfps\img105.png,741.6316150839762,470.8874300200697,758.6676349424317,521.9954895954368
765,labeled-data\OC11_R_10s_lowfps\img106.png,990.7834055138906,234.5126544839968,635.156490968628,617.8231012992501
766,labeled-data\OC11_R_10s_lowfps\img107.png,1003.5604204077324,260.0666842716805,630.8974860040141,649.7656385338545
767,labeled-data\OC11_R_10s_lowfps\img108.png,886.4377838808493,236.6421569663039,660.7105207563116,600.7870814407944
768,labeled-data\OC11_R_10s_lowfps\img109.png,790.6101721770362,566.7150417238829,703.3005704024508,549.6790218654272
769,labeled-data\OC11_R_10s_lowfps\img110.png,799.1281821062641,600.7870814407944,713.9480828139856,536.9020069715855
770,labeled-data\OC11_R_10s_lowfps\img111.png,699.0415654378369,436.8153903031583,696.9120629555298,549.6790218654272
771,labeled-data\OC11_R_10s_lowfps\img112.png,931.1573360092956,245.1601668955318,601.0844512517166,632.7296186753988
772,labeled-data\OC11_R_10s_lowfps\img113.png,933.2868384916026,251.5486743424526,628.7679835217072,602.9165839231013
773,labeled-data\OC11_R_10s_lowfps\img114.png,875.7902714693146,315.4337488116614,713.9480828139856,532.6430020069715
774,labeled-data\OC11_R_10s_lowfps\img115.png,790.6101721770362,468.7579275377627,796.9986796239571,504.9594697369811
775,labeled-data\OC11_R_10s_lowfps\img116.png,809.7756945177989,470.8874300200697,816.1642019647197,498.57096229006015
776,labeled-data\OC11_R_10s_lowfps\img117.png,956.7113657969792,223.86514207246205,775.7036548008875,515.6069821485158
777,labeled-data\OC11_R_10s_lowfps\img118.png,1090.8700221823178,245.1601668955318,694.7825604732229,581.6215591000317
778,labeled-data\OC11_R_10s_lowfps\img119.png,1159.0141016161406,257.9371817893734,707.5595753670648,596.5280764761804
779,labeled-data\OC11_R_10s_lowfps\img120.png,1141.978081757685,243.0306644132247,722.4660927432135,602.9165839231013
780,labeled-data\OC11_R_10s_lowfps\img121.png,1071.7044998415552,232.38315200168995,703.3005704024508,600.7870814407944
781,labeled-data\OC11_R_10s_lowfps\img122.png,720.3365902609064,517.7364846308228,741.6316150839762,543.2905144185064
782,labeled-data\OC11_R_10s_lowfps\img123.png,779.9626597655013,547.5495193831204,722.4660927432135,543.2905144185064
783,labeled-data\OC11_R_10s_lowfps\img124.png,669.2285306855393,494.3119573254462,696.9120629555298,558.1970317946551
784,labeled-data\OC11_R_10s_lowfps\img125.png,882.1787789162356,249.41917186014552,609.6024611809445,628.4706137107848
785,labeled-data\OC11_R_10s_lowfps\img126.png,933.2868384916026,251.5486743424526,624.5089785570932,607.1755888877152
786,labeled-data\OC11_R_10s_lowfps\img127.png,965.2293757262072,245.1601668955318,694.7825604732229,551.8085243477342
787,labeled-data\OC11_R_10s_lowfps\img128.png,833.2002218231755,353.76479349318674,775.7036548008875,511.347977183902
788,labeled-data\OC11_R_10s_lowfps\img129.png,773.5741523185807,483.6644449139114,788.4806696947292,521.9954895954368
789,labeled-data\OC11_R_10s_lowfps\img130.png,743.761117566283,487.9234498785254,756.5381324601249,528.3839970423577
790,labeled-data\OC11_R_10s_lowfps\img131.png,860.8837540931659,298.39772895320584,656.4515157916976,590.1395690292595
791,labeled-data\OC11_R_10s_lowfps\img132.png,1001.4309179254252,249.41917186014552,671.3580331678463,575.2330516531108
792,labeled-data\OC11_R_10s_lowfps\img133.png,1014.2079328192672,213.2176296609273,728.8546001901343,536.9020069715855
793,labeled-data\OC11_R_10s_lowfps\img134.png,779.9626597655013,466.62842505545575,794.8691771416502,507.08897221928805
794,labeled-data\OC11_R_10s_lowfps\img135.png,777.8331572831944,498.57096229006015,767.1856448716599,519.8659871131298
795,labeled-data\OC11_R_10s_lowfps\img136.png,758.6676349424317,417.64986796239566,739.5021126016691,532.6430020069715
796,labeled-data\OC11_R_10s_lowfps\img137.png,926.8983310446818,270.7141966832153,654.3220133093906,583.7510615823387
797,labeled-data\OC11_R_10s_lowfps\img138.png,980.1358931023558,245.1601668955318,654.3220133093906,583.7510615823387
798,labeled-data\OC11_R_10s_lowfps\img139.png,843.8477342347103,326.0812612231962,728.8546001901343,532.6430020069715
799,labeled-data\OC11_R_10s_lowfps\img140.png,779.9626597655015,496.4414598077532,773.5741523185804,515.6069821485158
800,labeled-data\OC11_R_10s_lowfps\img141.png,788.4806696947292,502.8299672546741,767.1856448716596,513.4774796662089
801,labeled-data\OC11_R_10s_lowfps\img142.png,839.5887292700963,349.5057885285728,758.6676349424317,513.4774796662089
802,labeled-data\OC11_R_10s_lowfps\img143.png,1005.6899228900392,251.5486743424526,709.6890778493716,545.4200169008134
803,labeled-data\OC11_R_10s_lowfps\img144.png,1037.6324601246438,247.28966937783864,722.4660927432135,528.3839970423577
804,labeled-data\OC11_R_10s_lowfps\img145.png,850.2362416816311,381.4483257631773,805.516689553185,492.1824548431392
805,labeled-data\OC11_R_10s_lowfps\img146.png,788.4806696947292,470.8874300200697,794.8691771416502,504.9594697369811
806,labeled-data\OC11_R_10s_lowfps\img147.png,754.4086299778178,494.3119573254462,758.6676349424317,524.1249920777437
807,labeled-data\OC11_R_10s_lowfps\img148.png,726.7250977078274,509.218474701595,730.9841026724412,536.9020069715855
808,labeled-data\OC11_R_10s_lowfps\img149.png,931.1573360092956,279.2322066124432,641.5449984155489,609.3050913700222
809,labeled-data\OC11_R_10s_lowfps\img150.png,1009.9489278546532,243.0306644132247,656.4515157916976,602.9165839231013
810,labeled-data\OC11_R_10s_lowfps\img151.png,1035.5029576423367,238.7716594486108,675.6170381324603,588.0100665469525
